"","1","2","weight"
"47135","Lee Nailon","Otis Thorpe",1
"47136","Moochie Norris","Jackson Vroman",1
"47137","Moochie Norris","Vin Baker",3
"47138","Moochie Norris","Jamison Brewer",1
"47139","Moochie Norris","Allan Houston",2
"47140","Moochie Norris","Bruno ?undov",1
"47141","Moochie Norris","Jerome Williams",1
"47142","Moochie Norris","Keith Van Horn",1
"47143","Moochie Norris","Charlie Ward",1
"47144","Moochie Norris","Clarence Weatherspoon",2
"47145","Moochie Norris","Frank Williams",1
"47146","Moochie Norris","Torraye Braggs",1
"47147","Moochie Norris","Mark Jackson",1
"47148","Moochie Norris","Jason Collier",3
"47149","Moochie Norris","Juaquin Hawkins",1
"47150","Moochie Norris","Tierre Brown",1
"47151","Moochie Norris","Kevin Willis",1
"47152","Moochie Norris","Dan Langhi",2
"47153","Moochie Norris","車scar Torres",1
"47154","Moochie Norris","Walt Williams",3
"47155","Moochie Norris","Matt Bullard",2
"47156","Moochie Norris","Hakeem Olajuwon*",2
"47157","Moochie Norris","Carlos Rogers",2
"47158","Moochie Norris","Sean Colson",1
"47159","Moochie Norris","Tony Massenburg",1
"47160","Moochie Norris","Bryce Drew",1
"47161","Moochie Norris","Charles Barkley*",1
"47162","Moochie Norris","Devin Gray",1
"47163","Moochie Norris","Thomas Hamilton",1
"47164","Moochie Norris","Anthony Miller",1
"47165","Moochie Norris","Jelani McCoy",1
"47166","Moochie Norris","Vladimir Stepania",1
"47167","Moochie Norris","John Crotty",1
"47168","Moochie Norris","Hersey Hawkins",1
"47169","Moochie Norris","Billy Owens",1
"47170","Moochie Norris","Olden Polynice",1
"47171","Moochie Norris","Detlef Schrempf",1
"47172","Moochie Norris","Dale Ellis",1
"47173","Moochie Norris","Don MacLean",1
"47174","Moochie Norris","Drew Barry",1
"47175","Moochie Norris","James Cotton",1
"47176","Greg Ostertag","Milt Palacio",1
"47177","Greg Ostertag","Robert Whaley",1
"47178","Greg Ostertag","Doug Christie",1
"47179","Greg Ostertag","Erik Daniels",1
"47180","Greg Ostertag","Curtis Borchardt",1
"47181","Greg Ostertag","Tom Gugliotta",1
"47182","Greg Ostertag","Ben Handlogten",1
"47183","Greg Ostertag","Ra邦l L車pez",1
"47184","Greg Ostertag","Paul Grant",1
"47185","Greg Ostertag","Tony Massenburg",1
"47186","Greg Ostertag","Mark Jackson",1
"47187","Greg Ostertag","Karl Malone*",5
"47188","Greg Ostertag","John Amaechi",2
"47189","Greg Ostertag","John Stockton*",5
"47190","Greg Ostertag","Bryon Russell",7
"47191","Greg Ostertag","Quincy Lewis",3
"47192","Greg Ostertag","John Crotty",2
"47193","Greg Ostertag","Rusty LaRue",1
"47194","Greg Ostertag","John Starks",2
"47195","Greg Ostertag","Danny Manning",1
"47196","Greg Ostertag","David Benoit",2
"47197","Greg Ostertag","Olden Polynice",2
"47198","Greg Ostertag","Adam Keefe",5
"47199","Greg Ostertag","Pete Chilcutt",1
"47200","Greg Ostertag","Armen Gilliam",1
"47201","Greg Ostertag","Jeff Hornacek",5
"47202","Greg Ostertag","Greg Foster",4
"47203","Greg Ostertag","Todd Fuller",1
"47204","Greg Ostertag","Thurl Bailey",1
"47205","Greg Ostertag","Antoine Carr",3
"47206","Greg Ostertag","Chris Morris",3
"47207","Greg Ostertag","Karl Malone",3
"47208","Greg Ostertag","John Stockton",3
"47209","Greg Ostertag","Stephen Howard",1
"47210","Greg Ostertag","Jamie Watson",2
"47211","Greg Ostertag","Felton Spencer",1
"47212","Greg Ostertag","Andy Toolson",1
"47213","Milt Palacio","Robert Whaley",1
"47214","Milt Palacio","Pape Sow",1
"47215","Milt Palacio","Loren Woods",1
"47216","Milt Palacio","Michael Curry",1
"47217","Milt Palacio","Rod Strickland",1
"47218","Milt Palacio","Jerome Williams",1
"47219","Milt Palacio","Robert Archibald",1
"47220","Milt Palacio","Corie Blount",1
"47221","Milt Palacio","Dion Glover",1
"47222","Milt Palacio","J谷r?me Mo?so",2
"47223","Milt Palacio","Alvin Williams",1
"47224","Milt Palacio","Tierre Brown",1
"47225","Milt Palacio","Michael Stewart",1
"47226","Milt Palacio","Dajuan Wagner",1
"47227","Milt Palacio","Bimbo Coles",1
"47228","Milt Palacio","Tyrone Hill",1
"47229","Milt Palacio","Vitaly Potapenko",2
"47230","Milt Palacio","Kenny Anderson",2
"47231","Milt Palacio","Rodney Rogers",2
"47232","Milt Palacio","Erick Strickland",1
"47233","Milt Palacio","Kedrick Brown",1
"47234","Milt Palacio","Tom Gugliotta",1
"47235","Milt Palacio","John Wallace",1
"47236","Milt Palacio","Alton Ford",1
"47237","Milt Palacio","Joe Crispin",1
"47238","Milt Palacio","Dan Majerle",1
"47239","Milt Palacio","Randy Brown",1
"47240","Milt Palacio","Bryant Stith",1
"47241","Milt Palacio","Chris Carr",1
"47242","Milt Palacio","Chris Herren",1
"47243","Milt Palacio","Obinna Ekezie",1
"47244","Milt Palacio","Cherokee Parks",1
"47245","Milt Palacio","Grant Long",1
"47246","Milt Palacio","Felipe L車pez",1
"47247","Milt Palacio","Brent Price",1
"47248","Milt Palacio","Michael Dickerson",1
"47249","Milt Palacio","Bryant Reeves",1
"47250","Milt Palacio","Doug West",1
"47251","Milt Palacio","Antoine Carr",1
"47252","Milt Palacio","Dennis Scott",1
"47253","Milt Palacio","Joe Stephens",1
"47254","Zoran Planini?","Billy Thomas",1
"47255","Zoran Planini?","Travis Best",1
"47256","Zoran Planini?","Rodney Buford",1
"47257","Zoran Planini?","Elden Campbell",1
"47258","Zoran Planini?","Kaniel Dickens",1
"47259","Zoran Planini?","Ron Mercer",1
"47260","Zoran Planini?","Jabari Smith",1
"47261","Zoran Planini?","Lucious Harris",1
"47262","Zoran Planini?","Kerry Kittles",1
"47263","Zoran Planini?","Rodney Rogers",1
"47264","Zoran Planini?","Brandon Armstrong",1
"47265","Zoran Planini?","Hubert Davis",1
"47266","Zoran Planini?","Robert Pack",1
"47267","Zoran Planini?","Tamar Slay",1
"47268","Vitaly Potapenko","Ansu Sesay",2
"47269","Vitaly Potapenko","Kenny Anderson",5
"47270","Vitaly Potapenko","Elden Campbell",1
"47271","Vitaly Potapenko","Predrag Drobnjak",1
"47272","Vitaly Potapenko","Joseph Forte",1
"47273","Vitaly Potapenko","Rodney Rogers",1
"47274","Vitaly Potapenko","Erick Strickland",1
"47275","Vitaly Potapenko","Kedrick Brown",1
"47276","Vitaly Potapenko","J谷r?me Mo?so",1
"47277","Vitaly Potapenko","Randy Brown",1
"47278","Vitaly Potapenko","Bryant Stith",1
"47279","Vitaly Potapenko","Chris Carr",1
"47280","Vitaly Potapenko","Chris Herren",1
"47281","Vitaly Potapenko","Doug Overton",1
"47282","Vitaly Potapenko","Dana Barros",2
"47283","Vitaly Potapenko","Pervis Ellison",1
"47284","Vitaly Potapenko","Wesley Person",2
"47285","Vitaly Potapenko","Bob Sura",3
"47286","Vitaly Potapenko","Corie Blount",1
"47287","Vitaly Potapenko","Mitchell Butler",2
"47288","Vitaly Potapenko","Andrew DeClercq",2
"47289","Vitaly Potapenko","Danny Ferry",3
"47290","Vitaly Potapenko","Shawn Kemp",2
"47291","Vitaly Potapenko","Cedric Henderson",2
"47292","Vitaly Potapenko","Johnny Newman",1
"47293","Vitaly Potapenko","Ryan Stack",1
"47294","Vitaly Potapenko","Antonio Lang",2
"47295","Vitaly Potapenko","Ron Mercer",1
"47296","Vitaly Potapenko","Popeye Jones",1
"47297","Vitaly Potapenko","Marlon Garnett",1
"47298","Vitaly Potapenko","Greg Minor",1
"47299","Vitaly Potapenko","Eric Riley",1
"47300","Vitaly Potapenko","Dwayne Schintzius",1
"47301","Vitaly Potapenko","Shawnelle Scott",2
"47302","Vitaly Potapenko","Scott Brooks",1
"47303","Vitaly Potapenko","Henry James",1
"47304","Vitaly Potapenko","Carl Thomas",2
"47305","Vitaly Potapenko","Tyrone Hill",1
"47306","Vitaly Potapenko","Chris Mills",1
"47307","Vitaly Potapenko","Terrell Brandon",1
"47308","Vitaly Potapenko","Donny Marshall",1
"47309","Vitaly Potapenko","Bobby Phills",1
"47310","Vitaly Potapenko","Mark West",1
"47311","Vitaly Potapenko","Reggie Geary",1
"47312","Laron Profit","Damone Brown",1
"47313","Laron Profit","Anthony Peeler",1
"47314","Laron Profit","Samaki Walker",1
"47315","Laron Profit","Obinna Ekezie",1
"47316","Laron Profit","Christian Laettner",1
"47317","Laron Profit","Rod Strickland",2
"47318","Laron Profit","Jahidi White",2
"47319","Laron Profit","Hubert Davis",1
"47320","Laron Profit","Cherokee Parks",1
"47321","Laron Profit","Chris Whitney",2
"47322","Laron Profit","Courtney Alexander",1
"47323","Laron Profit","Popeye Jones",1
"47324","Laron Profit","Felipe L車pez",1
"47325","Laron Profit","Tyrone Nesby",1
"47326","Laron Profit","Mitch Richmond*",2
"47327","Laron Profit","Gerard King",2
"47328","Laron Profit","Michael Smith",2
"47329","Laron Profit","Mike Smith",1
"47330","Laron Profit","David Vanterpool",1
"47331","Laron Profit","Loy Vaught",1
"47332","Laron Profit","Tracy Murray",1
"47333","Laron Profit","Isaac Austin",1
"47334","Laron Profit","Don Reid",1
"47335","Laron Profit","Reggie Jordan",1
"47336","?eljko Rebra?a","Lionel Chalmers",1
"47337","?eljko Rebra?a","Kerry Kittles",1
"47338","?eljko Rebra?a","Mamadou N'Diaye",1
"47339","?eljko Rebra?a","Elden Campbell",1
"47340","?eljko Rebra?a","Darvin Ham",1
"47341","?eljko Rebra?a","Bob Sura",1
"47342","?eljko Rebra?a","Tremaine Fowlkes",1
"47343","?eljko Rebra?a","Michael Curry",2
"47344","?eljko Rebra?a","Hubert Davis",1
"47345","?eljko Rebra?a","Danny Manning",1
"47346","?eljko Rebra?a","Rodney White",1
"47347","?eljko Rebra?a","Victor Alexander",1
"47348","?eljko Rebra?a","Dana Barros",1
"47349","Melvin Sanders","Nick Van Exel",1
"47350","Ha Seung-Jin","Charles Smith",1
"47351","Ha Seung-Jin","Nick Van Exel",1
"47352","Charles Smith","Steve Smith",1
"47353","Charles Smith","Amal McCaskill",1
"47354","Charles Smith","Cherokee Parks",1
"47355","Charles Smith","Mark Bryant",1
"47356","Charles Smith","Danny Ferry",1
"47357","Charles Smith","David Robinson*",1
"47358","Charles Smith","Terry Porter",1
"47359","Charles Smith","Rodney Rogers",2
"47360","Charles Smith","Tyrone Nesby",1
"47361","Charles Smith","Sherman Douglas",1
"47362","Charles Smith","Keith Closs",2
"47363","Charles Smith","Pooh Richardson",2
"47364","Charles Smith","James Robinson",2
"47365","Charles Smith","Jamal Mashburn",1
"47366","Charles Smith","Isaac Austin",2
"47367","Charles Smith","Dan Majerle",1
"47368","Charles Smith","Mark Strickland",1
"47369","Charles Smith","Duane Causwell",1
"47370","Charles Smith","Terry Mills",1
"47371","Charles Smith","Eric Murdock",1
"47372","Charles Smith","Rex Walters",1
"47373","Charles Smith","Keith Askins",1
"47374","Charles Smith","Marty Conlon",1
"47375","Charles Smith","Alonzo Mourning",1
"47376","Charles Smith","Loy Vaught",3
"47377","Charles Smith","James Collins",1
"47378","Charles Smith","Stojko Vrankovi?",1
"47379","Charles Smith","Cory Alexander",2
"47380","Charles Smith","Avery Johnson",2
"47381","Charles Smith","Monty Williams",4
"47382","Charles Smith","Vinny Del Negro",2
"47383","Charles Smith","Sean Elliott",2
"47384","Charles Smith","Vernon Maxwell",1
"47385","Charles Smith","Will Perdue",2
"47386","Charles Smith","Jamie Feick",1
"47387","Charles Smith","Carl Herrera",2
"47388","Charles Smith","Greg Anderson",2
"47389","Charles Smith","Tim Kempton",1
"47390","Charles Smith","Dominique Wilkins",1
"47391","Charles Smith","Chuck Person",1
"47392","Charles Smith","J.R. Reid",2
"47393","Charles Smith","David Robinson",1
"47394","Charles Smith","Dell Demps",1
"47395","Charles Smith","Brad Lohaus",2
"47396","Charles Smith","Doc Rivers",4
"47397","Charles Smith","Doug Christie",2
"47398","Charles Smith","Charlie Ward",2
"47399","Charles Smith","Hubert Davis",4
"47400","Charles Smith","Anthony Mason",4
"47401","Charles Smith","Charles Oakley",4
"47402","Charles Smith","John Starks",4
"47403","Charles Smith","Derek Harper",3
"47404","Charles Smith","Patrick Ewing",4
"47405","Charles Smith","Gary Grant",5
"47406","Charles Smith","Herb Williams",4
"47407","Charles Smith","Willie Anderson",1
"47408","Charles Smith","Greg Anthony",3
"47409","Charles Smith","Anthony Bonner",2
"47410","Charles Smith","Tony Campbell",2
"47411","Charles Smith","Corey Gaines",1
"47412","Charles Smith","Eric Anderson",2
"47413","Charles Smith","Rolando Blackman",2
"47414","Charles Smith","Danny Manning",4
"47415","Charles Smith","Ron Harper",3
"47416","Charles Smith","Elliot Perry",1
"47417","Charles Smith","Olden Polynice",2
"47418","Charles Smith","Ken Norman",4
"47419","Charles Smith","James Edwards",1
"47420","Charles Smith","LeRon Ellis",1
"47421","Charles Smith","Danny Young",1
"47422","Charles Smith","Tony Brown",1
"47423","Charles Smith","Lanard Copeland",1
"47424","Charles Smith","Bo Kimble",2
"47425","Charles Smith","David Rivers",2
"47426","Charles Smith","Benoit Benjamin",3
"47427","Charles Smith","Winston Garland",2
"47428","Charles Smith","Tom Garrick",3
"47429","Charles Smith","Ken Bannister",2
"47430","Charles Smith","Jeff Martin",2
"47431","Charles Smith","Mike Smrek",1
"47432","Charles Smith","Michael Smith",1
"47433","Charles Smith","Joe Kleine",1
"47434","Charles Smith","Kevin Gamble",1
"47435","Charles Smith","Robert Parish",1
"47436","Charles Smith","Ed Pinckney",1
"47437","Charles Smith","John Bagley",1
"47438","Charles Smith","Reggie Lewis",1
"47439","Charles Smith","Kevin McHale",1
"47440","Charles Smith","Larry Bird",1
"47441","Charles Smith","Kelvin Upshaw",1
"47442","Charles Smith","Dennis Johnson",1
"47443","Charles Smith","Jim Paxson",1
"47444","Charles Smith","Joe Wolf",2
"47445","Charles Smith","Steve Harris",1
"47446","Charles Smith","Michael Young",1
"47447","Charles Smith","Greg Kite",1
"47448","Charles Smith","Quintin Dailey",1
"47449","Charles Smith","Dave Popson",1
"47450","Charles Smith","Grant Gondrezick",1
"47451","Charles Smith","Rob Lock",1
"47452","Charles Smith","Norm Nixon",1
"47453","Charles Smith","Eric White",1
"47454","Donta Smith","John Thomas",1
"47455","Donta Smith","Kenny Anderson",1
"47456","Donta Smith","Jason Collier",1
"47457","Donta Smith","Predrag Drobnjak",1
"47458","Donta Smith","Obinna Ekezie",1
"47459","Donta Smith","Tom Gugliotta",1
"47460","Donta Smith","Jelani McCoy",1
"47461","Donta Smith","Michael Stewart",1
"47462","Donta Smith","Kevin Willis",1
"47463","Pape Sow","Loren Woods",2
"47464","Billy Thomas","Travis Best",1
"47465","Billy Thomas","Rodney Buford",1
"47466","Billy Thomas","Elden Campbell",1
"47467","Billy Thomas","Kaniel Dickens",1
"47468","Billy Thomas","Ron Mercer",1
"47469","Billy Thomas","Jabari Smith",1
"47470","John Thomas","Fred Hoiberg",1
"47471","John Thomas","Latrell Sprewell",1
"47472","John Thomas","Doug Christie",3
"47473","John Thomas","Michael Stewart",2
"47474","John Thomas","Kevin Willis",2
"47475","John Thomas","Alvin Williams",3
"47476","John Thomas","Charles Oakley",2
"47477","John Thomas","Dell Curry",1
"47478","John Thomas","Muggsy Bogues",1
"47479","John Thomas","Haywoode Workman",1
"47480","John Thomas","John Wallace",2
"47481","John Thomas","Reggie Slater",2
"47482","John Thomas","Kenny Anderson",1
"47483","John Thomas","Ron Mercer",1
"47484","John Thomas","Andrew DeClercq",1
"47485","John Thomas","Travis Knight",1
"47486","John Thomas","Dana Barros",1
"47487","John Thomas","Tyus Edney",1
"47488","John Thomas","?an Tabak",2
"47489","John Thomas","Pervis Ellison",1
"47490","John Thomas","Greg Minor",1
"47491","John Thomas","Dontae' Jones",1
"47492","John Thomas","Oliver Miller",1
"47493","John Thomas","Popeye Jones",1
"47494","John Thomas","Walt Williams",1
"47495","John Thomas","Carlos Rogers",1
"47496","John Thomas","Shawn Respert",1
"47497","John Thomas","Chris Garner",1
"47498","John Thomas","Tracy McGrady",1
"47499","Dijon Thompson","Nikoloz Tskitishvili",1
"47500","Nikoloz Tskitishvili","Wesley Person",1
"47501","Nikoloz Tskitishvili","Bryon Russell",1
"47502","Nikoloz Tskitishvili","Rodney White",4
"47503","Nikoloz Tskitishvili","Luis Flores",1
"47504","Nikoloz Tskitishvili","Ansu Sesay",1
"47505","Nikoloz Tskitishvili","Jeff Trepagnier",1
"47506","Nikoloz Tskitishvili","Donnell Harvey",1
"47507","Nikoloz Tskitishvili","Chris Whitney",1
"47508","Nikoloz Tskitishvili","John Crotty",1
"47509","Nikoloz Tskitishvili","Kenny Satterfield",1
"47510","Nikoloz Tskitishvili","Predrag Savovi?",1
"47511","Nikoloz Tskitishvili","Vincent Yarbrough",1
"47512","Nick Van Exel","Avery Johnson",4
"47513","Nick Van Exel","Sean Lampley",1
"47514","Nick Van Exel","Cherokee Parks",1
"47515","Nick Van Exel","Shawn Bradley",2
"47516","Nick Van Exel","Tariq Abdul-Wahad",4
"47517","Nick Van Exel","Evan Eschmeyer",2
"47518","Nick Van Exel","Adam Harrington",1
"47519","Nick Van Exel","Popeye Jones",2
"47520","Nick Van Exel","Antoine Rigaudeau",1
"47521","Nick Van Exel","Walt Williams",1
"47522","Nick Van Exel","Scott Williams",1
"47523","Nick Van Exel","Donnell Harvey",2
"47524","Nick Van Exel","Mengke Bateer",1
"47525","Nick Van Exel","Kenny Satterfield",1
"47526","Nick Van Exel","George McCloud",4
"47527","Nick Van Exel","Isaiah Rider",1
"47528","Nick Van Exel","Shawnelle Scott",1
"47529","Nick Van Exel","Wang Zhizhi",1
"47530","Nick Van Exel","Danny Manning",1
"47531","Nick Van Exel","Johnny Newman",1
"47532","Nick Van Exel","Anthony Goldwire",1
"47533","Nick Van Exel","Kevin Willis",1
"47534","Nick Van Exel","Robert Pack",1
"47535","Nick Van Exel","Keon Clark",3
"47536","Nick Van Exel","Tracy Murray",1
"47537","Nick Van Exel","Mark Strickland",1
"47538","Nick Van Exel","Terry Davis",1
"47539","Nick Van Exel","Cory Alexander",2
"47540","Nick Van Exel","Ron Mercer",1
"47541","Nick Van Exel","Chris Gatling",1
"47542","Nick Van Exel","Bryant Stith",2
"47543","Nick Van Exel","Chris Herren",1
"47544","Nick Van Exel","Roy Rogers",1
"47545","Nick Van Exel","Carl Herrera",1
"47546","Nick Van Exel","Loren Meyer",1
"47547","Nick Van Exel","Johnny Taylor",1
"47548","Nick Van Exel","Eric Washington",1
"47549","Nick Van Exel","Elden Campbell",5
"47550","Nick Van Exel","Corie Blount",3
"47551","Nick Van Exel","Rick Fox",1
"47552","Nick Van Exel","Sean Rooks",2
"47553","Nick Van Exel","Mario Bennett",1
"47554","Nick Van Exel","Shaquille O'Neal",2
"47555","Nick Van Exel","Travis Knight",1
"47556","Nick Van Exel","Jerome Kersey",1
"47557","Nick Van Exel","Rumeal Robinson",1
"47558","Nick Van Exel","Byron Scott",1
"47559","Nick Van Exel","George Lynch",3
"47560","Nick Van Exel","Anthony Peeler",3
"47561","Nick Van Exel","Cedric Ceballos",2
"47562","Nick Van Exel","Derek Strong",1
"47563","Nick Van Exel","Anthony Miller",2
"47564","Nick Van Exel","Vlade Divac",3
"47565","Nick Van Exel","Fred Roberts",1
"47566","Nick Van Exel","Sedale Threatt",3
"47567","Nick Van Exel","Magic Johnson",1
"47568","Nick Van Exel","Antonio Harvey",2
"47569","Nick Van Exel","Lloyd Daniels",1
"47570","Nick Van Exel","Tony Smith",2
"47571","Nick Van Exel","Sam Bowie",2
"47572","Nick Van Exel","Kurt Rambis",2
"47573","Nick Van Exel","Doug Christie",1
"47574","Nick Van Exel","Reggie Jordan",1
"47575","Nick Van Exel","Danny Schayes",1
"47576","Nick Van Exel","James Edwards",1
"47577","Nick Van Exel","James Worthy",1
"47578","Keith Van Horn","Shawn Bradley",1
"47579","Keith Van Horn","Marcus Fizer",1
"47580","Keith Van Horn","Kendall Gill",5
"47581","Keith Van Horn","Anthony Goldwire",1
"47582","Keith Van Horn","Daniel Santiago",2
"47583","Keith Van Horn","Erick Strickland",2
"47584","Keith Van Horn","Vin Baker",1
"47585","Keith Van Horn","Allan Houston",1
"47586","Keith Van Horn","Charlie Ward",1
"47587","Keith Van Horn","Clarence Weatherspoon",1
"47588","Keith Van Horn","Frank Williams",1
"47589","Keith Van Horn","Derrick Coleman",1
"47590","Keith Van Horn","Mark Bryant",1
"47591","Keith Van Horn","Tyrone Hill",1
"47592","Keith Van Horn","Art Long",1
"47593","Keith Van Horn","Todd MacCulloch",2
"47594","Keith Van Horn","Efthimi Rentzias",1
"47595","Keith Van Horn","Kenny Satterfield",1
"47596","Keith Van Horn","Monty Williams",1
"47597","Keith Van Horn","Lucious Harris",5
"47598","Keith Van Horn","Kerry Kittles",4
"47599","Keith Van Horn","Brandon Armstrong",1
"47600","Keith Van Horn","Derrick Dial",1
"47601","Keith Van Horn","Donny Marshall",1
"47602","Keith Van Horn","Doug Overton",1
"47603","Keith Van Horn","Vladimir Stepania",1
"47604","Keith Van Horn","Evan Eschmeyer",2
"47605","Keith Van Horn","Soumaila Samake",1
"47606","Keith Van Horn","Johnny Newman",2
"47607","Keith Van Horn","Sherman Douglas",3
"47608","Keith Van Horn","Jim McIlvaine",3
"47609","Keith Van Horn","Elliot Perry",2
"47610","Keith Van Horn","Scott Burrell",2
"47611","Keith Van Horn","Michael Cage",2
"47612","Keith Van Horn","Jamie Feick",2
"47613","Keith Van Horn","Gheorghe Mure?an",1
"47614","Keith Van Horn","Chris Gatling",2
"47615","Keith Van Horn","Chris Carr",1
"47616","Keith Van Horn","Mark Hendrickson",1
"47617","Keith Van Horn","Eric Murdock",1
"47618","Keith Van Horn","William Cunningham",1
"47619","Keith Van Horn","Brian Evans",2
"47620","Keith Van Horn","David Vaughn",2
"47621","Keith Van Horn","Jayson Williams",2
"47622","Keith Van Horn","David Benoit",1
"47623","Keith Van Horn","Kevin Edwards",1
"47624","Keith Van Horn","Yinka Dare",1
"47625","Keith Van Horn","Jack Haley",1
"47626","Keith Van Horn","Xavier McDaniel",1
"47627","Jackson Vroman","Corsley Edwards",1
"47628","Jackson Vroman","Maciej Lampe",2
"47629","Jackson Vroman","George Lynch",1
"47630","Jackson Vroman","Rodney Rogers",1
"47631","Ji?赤 Welsch","Tom Gugliotta",1
"47632","Ji?赤 Welsch","Lucious Harris",1
"47633","Ji?赤 Welsch","Robert Traylor",1
"47634","Ji?赤 Welsch","Dajuan Wagner",1
"47635","Ji?赤 Welsch","Scott Williams",1
"47636","Ji?赤 Welsch","Vin Baker",1
"47637","Ji?赤 Welsch","Brandon Hunter",1
"47638","Ji?赤 Welsch","Michael Stewart",1
"47639","Ji?赤 Welsch","Kedrick Brown",1
"47640","Ji?赤 Welsch","Bob Sura",1
"47641","Ji?赤 Welsch","Chris Mills",1
"47642","Ji?赤 Welsch","Dean Oliver",1
"47643","Ji?赤 Welsch","車scar Torres",1
"47644","Loren Woods","Samaki Walker",1
"47645","Loren Woods","Wang Zhizhi",1
"47646","Loren Woods","Bimbo Coles",1
"47647","Loren Woods","John Wallace",1
"47648","Loren Woods","Kendall Gill",1
"47649","Loren Woods","Anthony Peeler",2
"47650","Loren Woods","Rod Strickland",1
"47651","Loren Woods","Igor Rako?evi?",1
"47652","Loren Woods","Reggie Slater",1
"47653","Loren Woods","Robert Pack",1
"47654","Loren Woods","William Avery",1
"47655","Loren Woods","Terrell Brandon",1
"47656","Loren Woods","Dean Garrett",1
"47657","Loren Woods","Felipe L車pez",1
"47658","Loren Woods","Sam Mitchell",1
"47659","Qyntel Woods","Wesley Person",1
"47660","Qyntel Woods","Omar Cook",1
"47661","Qyntel Woods","Vladimir Stepania",1
"47662","Qyntel Woods","Scottie Pippen*",1
"47663","Qyntel Woods","Arvydas Sabonis*",1
"47664","Cory Alexander","Steve Smith",1
"47665","Cory Alexander","Theron Smith",1
"47666","Cory Alexander","Jahidi White",1
"47667","Cory Alexander","Andrew DeClercq",1
"47668","Cory Alexander","John Amaechi",1
"47669","Cory Alexander","Monty Williams",4
"47670","Cory Alexander","Don Reid",1
"47671","Cory Alexander","Ron Mercer",1
"47672","Cory Alexander","Tariq Abdul-Wahad",1
"47673","Cory Alexander","Keon Clark",2
"47674","Cory Alexander","Popeye Jones",1
"47675","Cory Alexander","Chris Gatling",1
"47676","Cory Alexander","George McCloud",1
"47677","Cory Alexander","Bryant Stith",3
"47678","Cory Alexander","Chris Herren",1
"47679","Cory Alexander","Roy Rogers",1
"47680","Cory Alexander","Carl Herrera",4
"47681","Cory Alexander","Loren Meyer",1
"47682","Cory Alexander","Johnny Taylor",1
"47683","Cory Alexander","Eric Washington",2
"47684","Cory Alexander","Avery Johnson",3
"47685","Cory Alexander","Vinny Del Negro",3
"47686","Cory Alexander","Sean Elliott",3
"47687","Cory Alexander","Will Perdue",3
"47688","Cory Alexander","Chuck Person",2
"47689","Cory Alexander","Willie Burton",1
"47690","Cory Alexander","Reggie Geary",1
"47691","Cory Alexander","David Robinson",2
"47692","Cory Alexander","Anthony Goldwire",1
"47693","Cory Alexander","LaPhonso Ellis",1
"47694","Cory Alexander","Dean Garrett",1
"47695","Cory Alexander","Johnny Newman",1
"47696","Cory Alexander","Harold Ellis",1
"47697","Cory Alexander","Kiwane Garris",1
"47698","Cory Alexander","Priest Lauderdale",1
"47699","Cory Alexander","Joe Wolf",1
"47700","Cory Alexander","Vernon Maxwell",1
"47701","Cory Alexander","Jamie Feick",1
"47702","Cory Alexander","Greg Anderson",2
"47703","Cory Alexander","Tim Kempton",1
"47704","Cory Alexander","Dominique Wilkins",1
"47705","Cory Alexander","J.R. Reid",1
"47706","Cory Alexander","Dell Demps",1
"47707","Cory Alexander","Brad Lohaus",1
"47708","Cory Alexander","Doc Rivers",1
"47709","Kenny Anderson","Jason Collier",1
"47710","Kenny Anderson","Predrag Drobnjak",2
"47711","Kenny Anderson","Obinna Ekezie",1
"47712","Kenny Anderson","Tom Gugliotta",1
"47713","Kenny Anderson","Jelani McCoy",1
"47714","Kenny Anderson","Michael Stewart",1
"47715","Kenny Anderson","Kevin Willis",1
"47716","Kenny Anderson","Jamison Brewer",1
"47717","Kenny Anderson","Reggie Miller*",1
"47718","Kenny Anderson","Elden Campbell",2
"47719","Kenny Anderson","George Lynch",1
"47720","Kenny Anderson","Robert Traylor",1
"47721","Kenny Anderson","Bryce Drew",1
"47722","Kenny Anderson","Jamal Mashburn",1
"47723","Kenny Anderson","J谷r?me Mo?so",2
"47724","Kenny Anderson","Robert Pack",1
"47725","Kenny Anderson","Courtney Alexander",1
"47726","Kenny Anderson","Kirk Haston",1
"47727","Kenny Anderson","Ansu Sesay",1
"47728","Kenny Anderson","Joseph Forte",1
"47729","Kenny Anderson","Rodney Rogers",1
"47730","Kenny Anderson","Erick Strickland",1
"47731","Kenny Anderson","Kedrick Brown",1
"47732","Kenny Anderson","Randy Brown",1
"47733","Kenny Anderson","Bryant Stith",1
"47734","Kenny Anderson","Chris Carr",1
"47735","Kenny Anderson","Chris Herren",1
"47736","Kenny Anderson","Doug Overton",1
"47737","Kenny Anderson","Dana Barros",3
"47738","Kenny Anderson","Pervis Ellison",2
"47739","Kenny Anderson","Ron Mercer",2
"47740","Kenny Anderson","Andrew DeClercq",2
"47741","Kenny Anderson","Popeye Jones",1
"47742","Kenny Anderson","Marlon Garnett",1
"47743","Kenny Anderson","Greg Minor",2
"47744","Kenny Anderson","Eric Riley",1
"47745","Kenny Anderson","Dwayne Schintzius",3
"47746","Kenny Anderson","Alvin Williams",1
"47747","Kenny Anderson","John Crotty",1
"47748","Kenny Anderson","Walt Williams",1
"47749","Kenny Anderson","Isaiah Rider",2
"47750","Kenny Anderson","Vincent Askew",1
