"","","","edge_btw"
"1288","Larry Nance Jr.","Andrew Bogut","43.8609822097283"
"1289","Larry Nance Jr.","Thomas Bryant","27.6876473113775"
"1290","Larry Nance Jr.","Lou Williams","28.0098170748586"
"1291","Larry Nance Jr.","D'Angelo Russell","39.9494308794979"
"1292","Larry Nance Jr.","Nick Young","48.9835509593951"
"1293","Larry Nance Jr.","Jose Calderon","50.436580932604"
"1294","Kyle Korver","Ante Zizic","30.340569647426"
"1295","Kyle Korver","George Hill","23.0350848598982"
"1296","Kyle Korver","JR Smith","30.340569647426"
"1297","Kyle Korver","David Nwaba","31.6949008186952"
"1298","Kyle Korver","Sam Dekker","32.280474186592"
"1299","Kyle Korver","Jalen Jones","50.2093601062062"
"1300","Kyle Korver","Jaron Blossomgame","72.4469959399375"
"1301","Kyle Korver","Channing Frye","18.6882745263461"
"1302","Kyle Korver","Patrick McCaw","35.5843857793382"
"1303","Kyle Korver","Deng Adel","72.4469959399375"
"1304","Kyle Korver","John Holland","30.340569647426"
"1305","Kyle Korver","Kobi Simmons","43.4641264212054"
"1306","Kyle Korver","Dwyane Wade","36.4650707110207"
"1307","Kyle Korver","Jae Crowder","22.2984162870265"
"1308","Kyle Korver","Iman Shumpert","25.6018344168648"
"1309","Kyle Korver","LeBron James","38.7854470127733"
"1310","Kyle Korver","Isaiah Thomas","33.4649155739495"
"1311","Kyle Korver","Jose Calderon","23.3008213480112"
"1312","Kyle Korver","Derrick Rose","20.8178176636879"
"1313","Kyle Korver","Jeff Green","22.2349214995749"
"1314","Kyle Korver","Mike Scott","39.1441408726674"
"1315","Kyle Korver","Taurean Prince","59.2371417046834"
"1316","Kyle Korver","Kent Bazemore","46.1311043164676"
"1317","Kyle Korver","Thabo Sefolosha","24.2794929413207"
"1318","Kyle Korver","Tim Hardaway Jr.","47.017705346146"
"1319","Kyle Korver","Paul Millsap","37.7929214931324"
"1320","Kyle Korver","Mike Muscala","67.313141494259"
"1321","Kyle Korver","Dennis Schroder","71.7592497969621"
"1322","Kyle Korver","Dwight Howard","49.2533866814517"
"1323","Kyle Korver","Al Horford","46.273102064107"
"1324","Kyle Korver","Shelvin Mack","37.4143661972399"
"1325","Kyle Korver","Jeff Teague","21.5696019207218"
"1326","Kyle Korver","DeMarre Carroll","59.0628993509001"
"1327","Kyle Korver","John Jenkins","36.1725625539408"
"1328","Kyle Korver","James Nunnally","34.077872913117"
"1329","Kyle Korver","Devin Harris","64.3662337741468"
"1330","Kyle Korver","Zaza Pachulia","39.2549134204678"
"1331","Kyle Korver","Anthony Tolliver","34.641006887838"
"1332","Kyle Korver","Joakim Noah","47.0532469721904"
"1333","Kyle Korver","Jimmy Butler","41.7817214745256"
"1334","Kyle Korver","Taj Gibson","40.5806978314559"
"1335","Kyle Korver","Luol Deng","27.417764742459"
"1336","Kyle Korver","James Johnson","48.2681293499245"
"1337","Kyle Korver","Kosta Koufos","30.051735015613"
"1338","Kyle Korver","Wesley Matthews","87.0340015782893"
"1339","Kyle Korver","CJ Miles","47.1619405009197"
"1340","Kyle Korver","Thaddeus Young","53.734374517201"
"1341","Kyle Korver","Andre Iguodala","37.0915282782969"
"1342","Kyle Korver","Jason Smith","32.0422796143614"
"1343","Ante Zizic","George Hill","32.5169532818473"
"1344","Ante Zizic","JR Smith","1"
"1345","Ante Zizic","David Nwaba","18.8907004485394"
"1346","Ante Zizic","Sam Dekker","31.7307831152245"
"1347","Ante Zizic","Jalen Jones","14.6279295156444"
"1348","Ante Zizic","Jaron Blossomgame","7.01799895891931"
"1349","Ante Zizic","Channing Frye","39.3466211877448"
"1350","Ante Zizic","Patrick McCaw","18.7826289591969"
"1351","Ante Zizic","Deng Adel","7.01799895891931"
"1352","Ante Zizic","John Holland","1"
"1353","Ante Zizic","Kobi Simmons","19.9272866338542"
"1354","Ante Zizic","Dwyane Wade","32.0553239129903"
"1355","Ante Zizic","Jae Crowder","36.5158976268365"
"1356","Ante Zizic","Iman Shumpert","26.7377078419025"
"1357","Ante Zizic","LeBron James","18.8409798274676"
"1358","Ante Zizic","Isaiah Thomas","57.0985211593685"
"1359","Ante Zizic","Jose Calderon","52.558830121467"
"1360","Ante Zizic","Derrick Rose","36.7100846272027"
"1361","Ante Zizic","Jeff Green","53.0745442831587"
"1362","George Hill","JR Smith","32.5169532818473"
"1363","George Hill","David Nwaba","51.0650286717329"
"1364","George Hill","Sam Dekker","55.4092515427452"
"1365","George Hill","Jalen Jones","37.7222859536214"
"1366","George Hill","Jaron Blossomgame","60.9300797522224"
"1367","George Hill","Channing Frye","33.9382881369682"
"1368","George Hill","Patrick McCaw","44.8649895924627"
"1369","George Hill","Deng Adel","60.9300797522224"
"1370","George Hill","John Holland","32.5169532818473"
"1371","George Hill","Kobi Simmons","31.4109006692033"
"1372","George Hill","Garrett Temple","42.5589936684176"
"1373","George Hill","Vince Carter","54.8447514818714"
"1374","George Hill","Buddy Hield","47.1981787872506"
"1375","George Hill","De'Aaron Fox","69.465204728673"
"1376","George Hill","Bogdan Bogdanovic","69.465204728673"
"1377","George Hill","Willie Cauley-Stein","45.5800156425513"
"1378","George Hill","Justin Jackson","69.465204728673"
"1379","George Hill","Frank Mason","69.465204728673"
"1380","George Hill","Kosta Koufos","39.2952772349368"
"1381","George Hill","Skal Labissiere","47.4814969546265"
"1382","George Hill","Malachi Richardson","52.9759150152438"
"1383","George Hill","Gordon Hayward","79.3912749848487"
"1384","George Hill","Shelvin Mack","45.2876778308117"
"1385","George Hill","Rudy Gobert","56.6984949794397"
"1386","George Hill","Joe Ingles","59.6409607015642"
"1387","George Hill","Derrick Favors","45.2681065344227"
"1388","George Hill","Alec Burks","47.3649045972046"
"1389","George Hill","Dante Exum","59.6409607015642"
"1390","George Hill","Raul Neto","66.2083249506149"
"1391","George Hill","Trey Lyles","111.659931503998"
"1392","George Hill","Myles Turner","66.077108304851"
"1393","George Hill","Solomon Hill","42.9497957849155"
"1394","George Hill","CJ Miles","42.9379746825919"
"1395","George Hill","Paul George","86.9341242007209"
"1396","George Hill","Ian Mahinmi","51.6093133001018"
"1397","George Hill","Lance Stephenson","82.0276855261349"
"1398","George Hill","Miles Plumlee","75.5762701452412"
"1399","George Hill","D.J. Augustin","81.2276266934142"
"1400","George Hill","Gerald Green","83.0492457375388"
"1401","George Hill","Darren Collison","60.6093962774452"
"1402","George Hill","Tony Parker","122.540683686569"
"1403","George Hill","Danny Green","78.9356562360717"
"1404","George Hill","Anthony Tolliver","66.3011530694758"
"1405","JR Smith","David Nwaba","18.8907004485394"
"1406","JR Smith","Sam Dekker","31.7307831152245"
"1407","JR Smith","Jalen Jones","14.6279295156444"
"1408","JR Smith","Jaron Blossomgame","7.01799895891931"
"1409","JR Smith","Channing Frye","39.3466211877448"
"1410","JR Smith","Patrick McCaw","18.7826289591969"
"1411","JR Smith","Deng Adel","7.01799895891931"
"1412","JR Smith","John Holland","1"
"1413","JR Smith","Kobi Simmons","19.9272866338542"
"1414","JR Smith","Dwyane Wade","32.0553239129903"
"1415","JR Smith","Jae Crowder","36.5158976268365"
"1416","JR Smith","Iman Shumpert","26.7377078419025"
"1417","JR Smith","LeBron James","18.8409798274676"
"1418","JR Smith","Isaiah Thomas","57.0985211593685"
"1419","JR Smith","Jose Calderon","52.558830121467"
"1420","JR Smith","Derrick Rose","36.7100846272027"
"1421","JR Smith","Jeff Green","53.0745442831587"
"1422","David Nwaba","Sam Dekker","40.2229151276604"
"1423","David Nwaba","Jalen Jones","15.5931333163405"
"1424","David Nwaba","Jaron Blossomgame","29.3485545355409"
"1425","David Nwaba","Channing Frye","38.8946442914212"
"1426","David Nwaba","Patrick McCaw","29.1359618575523"
"1427","David Nwaba","Deng Adel","29.3485545355409"
"1428","David Nwaba","John Holland","18.8907004485394"
"1429","David Nwaba","Kobi Simmons","43.6294057792492"
"1430","David Nwaba","Jerian Grant","53.7591461530235"
"1431","David Nwaba","Nikola Mirotic","29.1755215343524"
"1432","David Nwaba","Quincy Pondexter","58.8013930860445"
"1433","David Nwaba","Lou Williams","51.9355393883662"
"1434","David Nwaba","Brandon Ingram","36.0482114863646"
"1435","David Nwaba","Ivica Zubac","36.0482114863646"
"1436","David Nwaba","D'Angelo Russell","59.6944191282994"
"1437","David Nwaba","Nick Young","70.3921972967596"
"1438","David Nwaba","Julius Randle","27.9387606566717"
"1439","David Nwaba","Jose Calderon","52.4393934147394"
"1440","David Nwaba","Luol Deng","44.4396051560995"
"1441","Sam Dekker","Jalen Jones","33.2642649837723"
"1442","Sam Dekker","Jaron Blossomgame","49.5773533996612"
"1443","Sam Dekker","Channing Frye","34.6122080511231"
"1444","Sam Dekker","Patrick McCaw","43.0004811053536"
"1445","Sam Dekker","Deng Adel","49.5773533996612"
"1446","Sam Dekker","John Holland","31.7307831152245"
"1447","Sam Dekker","Kobi Simmons","44.0307536704558"
"1448","Sam Dekker","Lou Williams","17.8370208432936"
"1449","Sam Dekker","Danilo Gallinari","43.5458209053898"
"1450","Sam Dekker","Montrezl Harrell","22.8781032005899"
"1451","Sam Dekker","Patrick Beverley","25.1177478171386"
"1452","Sam Dekker","Tyrone Wallace","34.4286655819733"
"1453","Sam Dekker","Milos Teodosic","34.4286655819733"
"1454","Sam Dekker","Sindarius Thornwell","34.4286655819733"
"1455","Sam Dekker","DeAndre Jordan","69.723169819793"
"1456","Sam Dekker","Wesley Johnson","25.1017438525399"
"1457","Sam Dekker","Blake Griffin","35.4692707107212"
"1458","Sam Dekker","Jawun Evans","48.1536905585847"
"1459","Sam Dekker","C.J. Williams","35.341954497967"
"1460","Sam Dekker","Austin Rivers","27.2533538787599"
"1461","Sam Dekker","James Harden","38.6675793472919"
"1462","Sam Dekker","Clint Capela","35.50210646723"
"1463","Sam Dekker","Eric Gordon","35.6371768114673"
"1464","Sam Dekker","Nene","37.3544820600432"
"1465","Sam Dekker","Corey Brewer","53.9233053393643"
"1466","Sam Dekker","Trevor Ariza","43.713085621551"
"1467","Sam Dekker","Ryan Anderson","47.303506910679"
"1468","Sam Dekker","Michael Beasley","70.0620175444015"
"1469","Sam Dekker","Terrence Jones","38.3022797531756"
"1470","Sam Dekker","Donatas Motiejunas","55.1688834303463"
"1471","Sam Dekker","Dwight Howard","57.3082823959952"
"1472","Jalen Jones","Jaron Blossomgame","15.6971342745137"
"1473","Jalen Jones","Channing Frye","53.644073457864"
"1474","Jalen Jones","Patrick McCaw","14.7323587645924"
"1475","Jalen Jones","Deng Adel","15.6971342745137"
"1476","Jalen Jones","John Holland","14.6279295156444"
"1477","Jalen Jones","Kobi Simmons","22.919484064065"
"1478","Jalen Jones","Rajon Rondo","56.255869308402"
"1479","Jalen Jones","Anthony Davis","28.0819045623218"
"1480","Jalen Jones","Jrue Holiday","33.6012083674953"
"1481","Jalen Jones","E'Twaun Moore","34.9609442159137"
"1482","Jalen Jones","Darius Miller","25.8982246036561"
"1483","Jalen Jones","Ian Clark","27.4692216885488"
"1484","Jalen Jones","Cheick Diallo","22.6650499643342"
"1485","Jalen Jones","Solomon Hill","20.0239537651797"
"1486","Jalen Jones","Dante Cunningham","50.5433326989005"
"1487","Jalen Jones","DeMarcus Cousins","46.9434075833578"
"1488","Jaron Blossomgame","Channing Frye","90.5364163439725"
"1489","Jaron Blossomgame","Patrick McCaw","23.4565476387501"
"1490","Jaron Blossomgame","Deng Adel","1"
"1491","Jaron Blossomgame","John Holland","7.01799895891931"
"1492","Jaron Blossomgame","Kobi Simmons","26.0296406860476"
"1493","Channing Frye","Patrick McCaw","58.9262934072251"
"1494","Channing Frye","Deng Adel","90.5364163439725"
"1495","Channing Frye","John Holland","39.3466211877448"
"1496","Channing Frye","Kobi Simmons","53.0558000152349"
"1497","Channing Frye","Dwyane Wade","28.9953261502063"
"1498","Channing Frye","Jae Crowder","40.0973560851225"
"1499","Channing Frye","Iman Shumpert","34.7393206876278"
"1500","Channing Frye","LeBron James","39.7204439734986"
"1501","Channing Frye","Isaiah Thomas","48.473386906748"
"1502","Channing Frye","Jose Calderon","23.7806908690502"
"1503","Channing Frye","Derrick Rose","31.2332419241857"
"1504","Channing Frye","Jeff Green","21.8439872069523"
"1505","Channing Frye","Kyrie Irving","69.0854707601436"
"1506","Channing Frye","Jordan McRae","34.8545255689988"
"1507","Channing Frye","Tobias Harris","38.1099191776932"
"1508","Channing Frye","Dewayne Dedmon","62.7669994530739"
"1509","Channing Frye","Mario Hezonja","75.0709682588446"
"1510","Channing Frye","Nikola Vucevic","56.7180111546094"
"1511","Channing Frye","Aaron Gordon","67.3597744067829"
"1512","Channing Frye","Evan Fournier","57.5764325861017"
"1513","Channing Frye","Shabazz Napier","65.4817804336841"
"1514","Channing Frye","Victor Oladipo","62.2435365376578"
"1515","Channing Frye","Elfrid Payton","49.5554932436641"
"1516","Channing Frye","Jason Smith","21.2259284780227"
"1517","Channing Frye","Kyle O'Quinn","51.0209655398611"
"1518","Channing Frye","Marcus Morris","54.0504319031283"
"1519","Channing Frye","Alex Len","54.9600866450036"
"1520","Channing Frye","Miles Plumlee","46.5679163426608"
"1521","Channing Frye","Goran Dragic","40.9287162270013"
"1522","Channing Frye","Ish Smith","34.9085530394166"
"1523","Channing Frye","Gerald Green","42.4474471980681"
"1524","Channing Frye","PJ Tucker","46.4819313805003"
"1525","Channing Frye","Markieff Morris","28.7674270440285"
"1526","Channing Frye","Marcin Gortat","42.4231329855864"
"1527","Channing Frye","Jared Dudley","56.736049958973"
"1528","Channing Frye","Nicolas Batum","96.5731225768365"
"1529","Channing Frye","LaMarcus Aldridge","75.008783624231"
"1530","Channing Frye","Jerryd Bayless","71.416553361566"
"1531","Channing Frye","Jamal Crawford","71.9030837166813"
"1532","Channing Frye","Trevor Ariza","58.2533588367472"
"1533","Patrick McCaw","Deng Adel","23.4565476387501"
"1534","Patrick McCaw","John Holland","18.7826289591969"
"1535","Patrick McCaw","Kobi Simmons","29.3881246322344"
"1536","Patrick McCaw","Omri Casspi","62.2735992990896"
"1537","Patrick McCaw","JaVale McGee","41.0742811341673"
"1538","Patrick McCaw","Nick Young","37.2608772391698"
"1539","Patrick McCaw","Zaza Pachulia","55.9160694903881"
"1540","Patrick McCaw","Chris Boucher","45.419049341288"
"1541","Patrick McCaw","Stephen Curry","22.900239643922"
"1542","Patrick McCaw","Kevin Durant","30.7781687259951"
"1543","Patrick McCaw","Klay Thompson","22.1525761027626"
"1544","Patrick McCaw","Draymond Green","22.0637996316207"
"1545","Patrick McCaw","Quinn Cook","33.2414197526201"
"1546","Patrick McCaw","Kevon Looney","22.2782889887111"
"1547","Patrick McCaw","Andre Iguodala","24.8600230283221"
"1548","Patrick McCaw","Damian Jones","21.5521933507801"
"1549","Patrick McCaw","Shaun Livingston","31.7808067725027"
"1550","Patrick McCaw","Jordan Bell","22.525550437572"
"1551","Patrick McCaw","Ian Clark","31.9857379567457"
"1552","Deng Adel","John Holland","7.01799895891931"
"1553","Deng Adel","Kobi Simmons","26.0296406860476"
"1554","John Holland","Kobi Simmons","19.9272866338542"
"1555","John Holland","Dwyane Wade","32.0553239129903"
"1556","John Holland","Jae Crowder","36.5158976268365"
"1557","John Holland","Iman Shumpert","26.7377078419025"
"1558","John Holland","LeBron James","18.8409798274676"
"1559","John Holland","Isaiah Thomas","57.0985211593685"
"1560","John Holland","Jose Calderon","52.558830121467"
"1561","John Holland","Derrick Rose","36.7100846272027"
"1562","John Holland","Jeff Green","53.0745442831587"
"1563","Kobi Simmons","Mike Conley","35.9321017055363"
"1564","Kobi Simmons","Marc Gasol","34.5380039075587"
"1565","Kobi Simmons","JaMychal Green","38.1132153542727"
"1566","Kobi Simmons","Dillon Brooks","28.4617026199507"
"1567","Kobi Simmons","Chandler Parsons","58.3396519455895"
"1568","Kobi Simmons","Wayne Selden","29.2309272590721"
"1569","Kobi Simmons","MarShon Brooks","28.087955056662"
"1570","Kobi Simmons","Ivan Rabb","28.4617026199507"
"1571","Kobi Simmons","Andrew Harrison","29.0314098173702"
"1572","Kobi Simmons","Deyonta Davis","51.3034151191812"
"1573","Kobi Simmons","Ben McLemore","41.9311075383028"
"1574","Kobi Simmons","Jarell Martin","45.4170857789974"
"1575","Kobi Simmons","Tyreke Evans","54.3572013703783"
"1576","Kobi Simmons","James Ennis III","44.8403076791537"
"1577","Kyrie Irving","RJ Hunter","43.3552480520274"
"1578","Kyrie Irving","Jayson Tatum","39.2361302825562"
"1579","Kyrie Irving","Marcus Morris","20.2804730256642"
"1580","Kyrie Irving","Al Horford","29.2937207741041"
"1581","Kyrie Irving","Jaylen Brown","17.2285865620876"
"1582","Kyrie Irving","Gordon Hayward","29.0395962831095"
"1583","Kyrie Irving","Terry Rozier","17.621033560753"
"1584","Kyrie Irving","Marcus Smart","16.3414543209237"
"1585","Kyrie Irving","Daniel Theis","39.2361302825562"
"1586","Kyrie Irving","Aron Baynes","24.9263525152366"
"1587","Kyrie Irving","Brad Wanamaker","41.0632774390074"
"1588","Kyrie Irving","Semi Ojeleye","39.2361302825562"
"1589","Kyrie Irving","PJ Dozier","29.3841822212952"
"1590","Kyrie Irving","Robert Williams III","41.0632774390074"
"1591","Kyrie Irving","Guerschon Yabusele","39.2361302825562"
"1592","Kyrie Irving","Kadeem Allen","44.6206750448441"
"1593","Kyrie Irving","Abdel Nader","39.0557093001883"
"1594","Kyrie Irving","Iman Shumpert","63.4424033768612"
"1595","Kyrie Irving","LeBron James","57.7010318200287"
"1596","Kyrie Irving","Jordan McRae","54.6984750868247"
"1597","Kyrie Irving","Joe Harris","55.8167454767501"
"1598","Kyrie Irving","Dion Waiters","41.5306574472703"
"1599","Kyrie Irving","Tyler Zeller","47.3518093914115"
"1600","Kyrie Irving","CJ Miles","59.687097368156"
"1601","Kyrie Irving","Omri Casspi","108.257753073612"
"1602","Kyrie Irving","Jon Leuer","47.2806698571249"
"1603","RJ Hunter","Jayson Tatum","98.1866839528711"
"1604","RJ Hunter","Marcus Morris","25.3578993347296"
"1605","RJ Hunter","Al Horford","21.7724907809573"
"1606","RJ Hunter","Jaylen Brown","35.8425611864575"
"1607","RJ Hunter","Gordon Hayward","54.7094943066813"
"1608","RJ Hunter","Terry Rozier","32.2828875900516"
"1609","RJ Hunter","Marcus Smart","21.1366248520407"
"1610","RJ Hunter","Daniel Theis","98.1866839528711"
"1611","RJ Hunter","Aron Baynes","47.9163653989079"
"1612","RJ Hunter","Brad Wanamaker","100.760315013319"
"1613","RJ Hunter","Semi Ojeleye","98.1866839528711"
"1614","RJ Hunter","PJ Dozier","52.6613606290253"
"1615","RJ Hunter","Robert Williams III","100.760315013319"
"1616","RJ Hunter","Guerschon Yabusele","98.1866839528711"
"1617","RJ Hunter","Luc Mbah a Moute","46.3108040504675"
