"","1","2","weight"
"2719","MarShon Brooks","Rajon Rondo",1
"2720","MarShon Brooks","Jerryd Bayless",1
"2721","MarShon Brooks","Jeff Green",1
"2722","MarShon Brooks","Gerald Green",1
"2723","Omri Casspi","Ivan Rabb",1
"2724","Omri Casspi","Jevon Carter",1
"2725","Omri Casspi","Dusty Hannahs",1
"2726","Omri Casspi","Andrew Harrison",1
"2727","Omri Casspi","Yuta Watanabe",1
"2728","Omri Casspi","Julian Washburn",1
"2729","Omri Casspi","DJ Stephens",1
"2730","Omri Casspi","JaVale McGee",1
"2731","Omri Casspi","Nick Young",1
"2732","Omri Casspi","Zaza Pachulia",1
"2733","Omri Casspi","Chris Boucher",1
"2734","Omri Casspi","Stephen Curry",1
"2735","Omri Casspi","Kevin Durant",1
"2736","Omri Casspi","Klay Thompson",1
"2737","Omri Casspi","Draymond Green",1
"2738","Omri Casspi","Quinn Cook",1
"2739","Omri Casspi","Kevon Looney",1
"2740","Omri Casspi","Andre Iguodala",1
"2741","Omri Casspi","Damian Jones",1
"2742","Omri Casspi","Shaun Livingston",1
"2743","Omri Casspi","Jordan Bell",1
"2744","Omri Casspi","Willie Cauley-Stein",2
"2745","Omri Casspi","Ben McLemore",3
"2746","Omri Casspi","Kosta Koufos",2
"2747","Omri Casspi","Skal Labissiere",1
"2748","Omri Casspi","Darren Collison",3
"2749","Omri Casspi","Malachi Richardson",1
"2750","Omri Casspi","Rudy Gay",3
"2751","Omri Casspi","Anthony Tolliver",1
"2752","Omri Casspi","DeMarcus Cousins",4
"2753","Omri Casspi","Rajon Rondo",1
"2754","Omri Casspi","Marco Belinelli",1
"2755","Omri Casspi","Quincy Acy",1
"2756","Omri Casspi","Eric Moreland",2
"2757","Omri Casspi","Jeremy Lin",1
"2758","Omri Casspi","James Harden",1
"2759","Omri Casspi","Terrence Jones",1
"2760","Omri Casspi","Robert Covington",1
"2761","Omri Casspi","Donatas Motiejunas",1
"2762","Omri Casspi","Troy Daniels",1
"2763","Omri Casspi","Isaiah Canaan",1
"2764","Omri Casspi","Dwight Howard",1
"2765","Omri Casspi","Tyler Zeller",1
"2766","Omri Casspi","Dion Waiters",1
"2767","Omri Casspi","Jon Leuer",1
"2768","Omri Casspi","CJ Miles",1
"2769","Omri Casspi","Hassan Whiteside",1
"2770","Omri Casspi","Tyreke Evans",2
"2771","Ivan Rabb","Jevon Carter",1
"2772","Ivan Rabb","Dusty Hannahs",1
"2773","Ivan Rabb","Andrew Harrison",2
"2774","Ivan Rabb","Yuta Watanabe",1
"2775","Ivan Rabb","Julian Washburn",1
"2776","Ivan Rabb","DJ Stephens",1
"2777","Ivan Rabb","Deyonta Davis",1
"2778","Ivan Rabb","Ben McLemore",1
"2779","Ivan Rabb","Jarell Martin",1
"2780","Ivan Rabb","Tyreke Evans",1
"2781","Ivan Rabb","James Ennis III",1
"2782","Jevon Carter","Dusty Hannahs",1
"2783","Jevon Carter","Andrew Harrison",1
"2784","Jevon Carter","Yuta Watanabe",1
"2785","Jevon Carter","Julian Washburn",1
"2786","Jevon Carter","DJ Stephens",1
"2787","Dusty Hannahs","Andrew Harrison",1
"2788","Dusty Hannahs","Yuta Watanabe",1
"2789","Dusty Hannahs","Julian Washburn",1
"2790","Dusty Hannahs","DJ Stephens",1
"2791","Andrew Harrison","Yuta Watanabe",1
"2792","Andrew Harrison","Julian Washburn",1
"2793","Andrew Harrison","DJ Stephens",1
"2794","Andrew Harrison","Deyonta Davis",2
"2795","Andrew Harrison","Ben McLemore",1
"2796","Andrew Harrison","Jarell Martin",2
"2797","Andrew Harrison","Tyreke Evans",1
"2798","Andrew Harrison","James Ennis III",1
"2799","Andrew Harrison","Vince Carter",1
"2800","Andrew Harrison","Troy Williams",1
"2801","Andrew Harrison","Troy Daniels",1
"2802","Yuta Watanabe","Julian Washburn",1
"2803","Yuta Watanabe","DJ Stephens",1
"2804","Julian Washburn","DJ Stephens",1
"2805","DJ Stephens","Ekpe Udoh",1
"2806","DJ Stephens","Zaza Pachulia",1
"2807","DJ Stephens","Brandon Knight",1
"2808","John Collins","Trae Young",1
"2809","John Collins","Taurean Prince",2
"2810","John Collins","Kent Bazemore",2
"2811","John Collins","Alex Len",1
"2812","John Collins","Dewayne Dedmon",2
"2813","John Collins","Kevin Huerter",1
"2814","John Collins","Jeremy Lin",1
"2815","John Collins","DeAndre' Bembry",2
"2816","John Collins","Tyler Zeller",1
"2817","John Collins","Vince Carter",1
"2818","John Collins","Tyler Dorsey",2
"2819","John Collins","Omari Spellman",1
"2820","John Collins","Alex Poythress",1
"2821","John Collins","Miles Plumlee",2
"2822","John Collins","Deyonta Davis",1
"2823","John Collins","Justin Anderson",1
"2824","John Collins","BJ Johnson",1
"2825","John Collins","Jaylen Adams",1
"2826","John Collins","Isaac Humphries",1
"2827","John Collins","Jordan Sibert",1
"2828","John Collins","Daniel Hamilton",1
"2829","John Collins","Tyler Cavanaugh",1
"2830","John Collins","Mike Muscala",1
"2831","John Collins","Marco Belinelli",1
"2832","John Collins","Dennis Schroder",1
"2833","John Collins","Damion Lee",1
"2834","Trae Young","Taurean Prince",1
"2835","Trae Young","Kent Bazemore",1
"2836","Trae Young","Alex Len",1
"2837","Trae Young","Dewayne Dedmon",1
"2838","Trae Young","Kevin Huerter",1
"2839","Trae Young","Jeremy Lin",1
"2840","Trae Young","DeAndre' Bembry",1
"2841","Trae Young","Tyler Zeller",1
"2842","Trae Young","Vince Carter",1
"2843","Trae Young","Tyler Dorsey",1
"2844","Trae Young","Omari Spellman",1
"2845","Trae Young","Alex Poythress",1
"2846","Trae Young","Miles Plumlee",1
"2847","Trae Young","Deyonta Davis",1
"2848","Trae Young","Justin Anderson",1
"2849","Trae Young","BJ Johnson",1
"2850","Trae Young","Jaylen Adams",1
"2851","Trae Young","Isaac Humphries",1
"2852","Trae Young","Jordan Sibert",1
"2853","Trae Young","Daniel Hamilton",1
"2854","Taurean Prince","Kent Bazemore",3
"2855","Taurean Prince","Alex Len",1
"2856","Taurean Prince","Dewayne Dedmon",2
"2857","Taurean Prince","Kevin Huerter",1
"2858","Taurean Prince","Jeremy Lin",1
"2859","Taurean Prince","DeAndre' Bembry",2
"2860","Taurean Prince","Tyler Zeller",1
"2861","Taurean Prince","Vince Carter",1
"2862","Taurean Prince","Tyler Dorsey",2
"2863","Taurean Prince","Omari Spellman",1
"2864","Taurean Prince","Alex Poythress",1
"2865","Taurean Prince","Miles Plumlee",2
"2866","Taurean Prince","Deyonta Davis",1
"2867","Taurean Prince","Justin Anderson",1
"2868","Taurean Prince","BJ Johnson",1
"2869","Taurean Prince","Jaylen Adams",1
"2870","Taurean Prince","Isaac Humphries",1
"2871","Taurean Prince","Jordan Sibert",1
"2872","Taurean Prince","Daniel Hamilton",1
"2873","Taurean Prince","Tyler Cavanaugh",1
"2874","Taurean Prince","Mike Muscala",2
"2875","Taurean Prince","Marco Belinelli",1
"2876","Taurean Prince","Dennis Schroder",2
"2877","Taurean Prince","Damion Lee",1
"2878","Taurean Prince","Thabo Sefolosha",1
"2879","Taurean Prince","Tim Hardaway Jr.",1
"2880","Taurean Prince","Paul Millsap",1
"2881","Taurean Prince","Dwight Howard",1
"2882","Kent Bazemore","Alex Len",1
"2883","Kent Bazemore","Dewayne Dedmon",3
"2884","Kent Bazemore","Kevin Huerter",1
"2885","Kent Bazemore","Jeremy Lin",1
"2886","Kent Bazemore","DeAndre' Bembry",2
"2887","Kent Bazemore","Tyler Zeller",1
"2888","Kent Bazemore","Vince Carter",1
"2889","Kent Bazemore","Tyler Dorsey",2
"2890","Kent Bazemore","Omari Spellman",1
"2891","Kent Bazemore","Alex Poythress",1
"2892","Kent Bazemore","Miles Plumlee",2
"2893","Kent Bazemore","Deyonta Davis",1
"2894","Kent Bazemore","Justin Anderson",1
"2895","Kent Bazemore","BJ Johnson",1
"2896","Kent Bazemore","Jaylen Adams",1
"2897","Kent Bazemore","Isaac Humphries",1
"2898","Kent Bazemore","Jordan Sibert",1
"2899","Kent Bazemore","Daniel Hamilton",1
"2900","Kent Bazemore","Tyler Cavanaugh",1
"2901","Kent Bazemore","Mike Muscala",4
"2902","Kent Bazemore","Marco Belinelli",1
"2903","Kent Bazemore","Dennis Schroder",4
"2904","Kent Bazemore","Damion Lee",1
"2905","Kent Bazemore","Thabo Sefolosha",3
"2906","Kent Bazemore","Tim Hardaway Jr.",2
"2907","Kent Bazemore","Paul Millsap",3
"2908","Kent Bazemore","Dwight Howard",1
"2909","Kent Bazemore","Jeff Teague",2
"2910","Kent Bazemore","DeMarre Carroll",1
"2911","Kent Bazemore","John Jenkins",1
"2912","Kent Bazemore","Harrison Barnes",2
"2913","Kent Bazemore","Stephen Curry",2
"2914","Kent Bazemore","Klay Thompson",2
"2915","Kent Bazemore","Draymond Green",2
"2916","Kent Bazemore","Andre Iguodala",1
"2917","Kent Bazemore","Andrew Bogut",2
"2918","Alex Len","Dewayne Dedmon",1
"2919","Alex Len","Kevin Huerter",1
"2920","Alex Len","Jeremy Lin",1
"2921","Alex Len","DeAndre' Bembry",1
"2922","Alex Len","Tyler Zeller",1
"2923","Alex Len","Vince Carter",1
"2924","Alex Len","Tyler Dorsey",1
"2925","Alex Len","Omari Spellman",1
"2926","Alex Len","Alex Poythress",1
"2927","Alex Len","Miles Plumlee",3
"2928","Alex Len","Deyonta Davis",1
"2929","Alex Len","Justin Anderson",1
"2930","Alex Len","BJ Johnson",1
"2931","Alex Len","Jaylen Adams",1
"2932","Alex Len","Isaac Humphries",1
"2933","Alex Len","Jordan Sibert",1
"2934","Alex Len","Daniel Hamilton",1
"2935","Alex Len","Derrick Jones Jr.",1
"2936","Alex Len","Jared Dudley",2
"2937","Alex Len","Alan Williams",3
"2938","Alex Len","Davon Reed",1
"2939","Alex Len","Marquese Chriss",2
"2940","Alex Len","Devin Booker",3
"2941","Alex Len","Josh Jackson",1
"2942","Alex Len","Troy Daniels",1
"2943","Alex Len","Dragan Bender",2
"2944","Alex Len","Tyson Chandler",3
"2945","Alex Len","PJ Tucker",4
"2946","Alex Len","Brandon Knight",2
"2947","Alex Len","John Jenkins",1
"2948","Alex Len","Jon Leuer",1
"2949","Alex Len","Lorenzo Brown",1
"2950","Alex Len","Markieff Morris",3
"2951","Alex Len","Jordan McRae",1
"2952","Alex Len","Goran Dragic",2
"2953","Alex Len","Isaiah Thomas",1
"2954","Alex Len","Gerald Green",2
"2955","Alex Len","Anthony Tolliver",1
"2956","Alex Len","Ish Smith",1
"2957","Dewayne Dedmon","Kevin Huerter",1
"2958","Dewayne Dedmon","Jeremy Lin",1
"2959","Dewayne Dedmon","DeAndre' Bembry",2
"2960","Dewayne Dedmon","Tyler Zeller",1
"2961","Dewayne Dedmon","Vince Carter",1
"2962","Dewayne Dedmon","Tyler Dorsey",2
"2963","Dewayne Dedmon","Omari Spellman",1
"2964","Dewayne Dedmon","Alex Poythress",1
"2965","Dewayne Dedmon","Miles Plumlee",2
"2966","Dewayne Dedmon","Deyonta Davis",1
"2967","Dewayne Dedmon","Justin Anderson",1
"2968","Dewayne Dedmon","BJ Johnson",1
"2969","Dewayne Dedmon","Jaylen Adams",1
"2970","Dewayne Dedmon","Isaac Humphries",1
"2971","Dewayne Dedmon","Jordan Sibert",1
"2972","Dewayne Dedmon","Daniel Hamilton",1
"2973","Dewayne Dedmon","Tyler Cavanaugh",1
"2974","Dewayne Dedmon","Mike Muscala",1
"2975","Dewayne Dedmon","Marco Belinelli",1
"2976","Dewayne Dedmon","Dennis Schroder",1
"2977","Dewayne Dedmon","Damion Lee",1
"2978","Dewayne Dedmon","Tony Parker",1
"2979","Dewayne Dedmon","Jonathon Simmons",1
"2980","Dewayne Dedmon","Kawhi Leonard",1
"2981","Dewayne Dedmon","Danny Green",1
"2982","Dewayne Dedmon","LaMarcus Aldridge",1
"2983","Dewayne Dedmon","Bryn Forbes",1
"2984","Dewayne Dedmon","Patty Mills",1
"2985","Dewayne Dedmon","Davis Bertans",1
"2986","Dewayne Dedmon","Pau Gasol",1
"2987","Dewayne Dedmon","Mario Hezonja",1
"2988","Dewayne Dedmon","Nikola Vucevic",2
"2989","Dewayne Dedmon","Aaron Gordon",2
"2990","Dewayne Dedmon","Evan Fournier",2
"2991","Dewayne Dedmon","Shabazz Napier",1
"2992","Dewayne Dedmon","Victor Oladipo",2
"2993","Dewayne Dedmon","Elfrid Payton",2
"2994","Dewayne Dedmon","Jason Smith",1
"2995","Dewayne Dedmon","Kyle O'Quinn",1
"2996","Dewayne Dedmon","Harrison Barnes",1
"2997","Dewayne Dedmon","Stephen Curry",1
"2998","Dewayne Dedmon","Klay Thompson",1
"2999","Dewayne Dedmon","Draymond Green",1
"3000","Dewayne Dedmon","Andre Iguodala",1
"3001","Dewayne Dedmon","Andrew Bogut",1
"3002","Kevin Huerter","Jeremy Lin",1
"3003","Kevin Huerter","DeAndre' Bembry",1
"3004","Kevin Huerter","Tyler Zeller",1
"3005","Kevin Huerter","Vince Carter",1
"3006","Kevin Huerter","Tyler Dorsey",1
"3007","Kevin Huerter","Omari Spellman",1
"3008","Kevin Huerter","Alex Poythress",1
"3009","Kevin Huerter","Miles Plumlee",1
"3010","Kevin Huerter","Deyonta Davis",1
"3011","Kevin Huerter","Justin Anderson",1
"3012","Kevin Huerter","BJ Johnson",1
"3013","Kevin Huerter","Jaylen Adams",1
"3014","Kevin Huerter","Isaac Humphries",1
"3015","Kevin Huerter","Jordan Sibert",1
"3016","Kevin Huerter","Daniel Hamilton",1
"3017","Jeremy Lin","DeAndre' Bembry",1
"3018","Jeremy Lin","Tyler Zeller",2
"3019","Jeremy Lin","Vince Carter",1
"3020","Jeremy Lin","Tyler Dorsey",1
"3021","Jeremy Lin","Omari Spellman",1
"3022","Jeremy Lin","Alex Poythress",1
"3023","Jeremy Lin","Miles Plumlee",1
"3024","Jeremy Lin","Deyonta Davis",1
"3025","Jeremy Lin","Justin Anderson",1
"3026","Jeremy Lin","BJ Johnson",1
"3027","Jeremy Lin","Jaylen Adams",1
"3028","Jeremy Lin","Isaac Humphries",1
"3029","Jeremy Lin","Jordan Sibert",1
"3030","Jeremy Lin","Daniel Hamilton",1
"3031","Jeremy Lin","D'Angelo Russell",1
"3032","Jeremy Lin","Spencer Dinwiddie",2
"3033","Jeremy Lin","Joe Harris",2
"3034","Jeremy Lin","Caris LeVert",2
"3035","Jeremy Lin","DeMarre Carroll",1
"3036","Jeremy Lin","Jarrett Allen",1
"3037","Jeremy Lin","Allen Crabbe",1
"3038","Jeremy Lin","Rondae Hollis-Jefferson",2
"3039","Jeremy Lin","Quincy Acy",1
"3040","Jeremy Lin","Yogi Ferrell",1
"3041","Jeremy Lin","Bojan Bogdanovic",1
"3042","Jeremy Lin","Kemba Walker",1
"3043","Jeremy Lin","Jeremy Lamb",1
"3044","Jeremy Lin","Cody Zeller",1
"3045","Jeremy Lin","Marvin Williams",1
"3046","Jeremy Lin","Nicolas Batum",1
"3047","Jeremy Lin","Frank Kaminsky",1
"3048","Jeremy Lin","Michael Kidd-Gilchrist",1
"3049","Jeremy Lin","Troy Daniels",2
"3050","Jeremy Lin","Wayne Ellington",1
"3051","Jeremy Lin","Ed Davis",1
"3052","Jeremy Lin","Nick Young",1
"3053","Jeremy Lin","Julius Randle",1
"3054","Jeremy Lin","Wesley Johnson",1
"3055","Jeremy Lin","James Harden",2
"3056","Jeremy Lin","Terrence Jones",2
"3057","Jeremy Lin","Robert Covington",1
"3058","Jeremy Lin","Donatas Motiejunas",2
"3059","Jeremy Lin","Isaiah Canaan",1
"3060","Jeremy Lin","Dwight Howard",1
"3061","Jeremy Lin","Scott Machado",1
"3062","Jeremy Lin","Patrick Patterson",1
"3063","Jeremy Lin","Iman Shumpert",1
"3064","Jeremy Lin","Carmelo Anthony",1
"3065","Jeremy Lin","Tyson Chandler",1
"3066","Jeremy Lin","Ekpe Udoh",1
"3067","Jeremy Lin","Stephen Curry",1
"3068","DeAndre' Bembry","Tyler Zeller",1
"3069","DeAndre' Bembry","Vince Carter",1
"3070","DeAndre' Bembry","Tyler Dorsey",2
"3071","DeAndre' Bembry","Omari Spellman",1
"3072","DeAndre' Bembry","Alex Poythress",1
"3073","DeAndre' Bembry","Miles Plumlee",2
"3074","DeAndre' Bembry","Deyonta Davis",1
"3075","DeAndre' Bembry","Justin Anderson",1
"3076","DeAndre' Bembry","BJ Johnson",1
"3077","DeAndre' Bembry","Jaylen Adams",1
"3078","DeAndre' Bembry","Isaac Humphries",1
"3079","DeAndre' Bembry","Jordan Sibert",1
"3080","DeAndre' Bembry","Daniel Hamilton",1
"3081","DeAndre' Bembry","Tyler Cavanaugh",1
"3082","DeAndre' Bembry","Mike Muscala",1
"3083","DeAndre' Bembry","Marco Belinelli",1
"3084","DeAndre' Bembry","Dennis Schroder",1
"3085","DeAndre' Bembry","Damion Lee",1
"3086","Tyler Zeller","Vince Carter",1
"3087","Tyler Zeller","Tyler Dorsey",1
"3088","Tyler Zeller","Omari Spellman",1
"3089","Tyler Zeller","Alex Poythress",1
"3090","Tyler Zeller","Miles Plumlee",1
"3091","Tyler Zeller","Deyonta Davis",1
"3092","Tyler Zeller","Justin Anderson",1
"3093","Tyler Zeller","BJ Johnson",1
"3094","Tyler Zeller","Jaylen Adams",1
"3095","Tyler Zeller","Isaac Humphries",1
"3096","Tyler Zeller","Jordan Sibert",1
"3097","Tyler Zeller","Daniel Hamilton",1
"3098","Tyler Zeller","D'Angelo Russell",1
"3099","Tyler Zeller","Spencer Dinwiddie",1
"3100","Tyler Zeller","Joe Harris",1
"3101","Tyler Zeller","Caris LeVert",1
"3102","Tyler Zeller","DeMarre Carroll",1
"3103","Tyler Zeller","Jarrett Allen",1
"3104","Tyler Zeller","Allen Crabbe",1
"3105","Tyler Zeller","Rondae Hollis-Jefferson",1
"3106","Tyler Zeller","Quincy Acy",1
"3107","Tyler Zeller","Kelly Olynyk",3
"3108","Tyler Zeller","Jae Crowder",2
"3109","Tyler Zeller","Isaiah Thomas",2
"3110","Tyler Zeller","Gerald Green",1
"3111","Tyler Zeller","Amir Johnson",2
"3112","Tyler Zeller","Demetrius Jackson",1
"3113","Tyler Zeller","Jonas Jerebko",2
"3114","Tyler Zeller","Rajon Rondo",1
"3115","Tyler Zeller","Dwight Powell",1
"3116","Tyler Zeller","Jeff Green",1
"3117","Tyler Zeller","Dion Waiters",2
"3118","Tyler Zeller","CJ Miles",2
"3119","Tyler Zeller","Jon Leuer",1
"3120","Vince Carter","Tyler Dorsey",1
"3121","Vince Carter","Omari Spellman",1
"3122","Vince Carter","Alex Poythress",1
"3123","Vince Carter","Miles Plumlee",1
"3124","Vince Carter","Deyonta Davis",2
"3125","Vince Carter","Justin Anderson",1
"3126","Vince Carter","BJ Johnson",1
"3127","Vince Carter","Jaylen Adams",1
"3128","Vince Carter","Isaac Humphries",1
"3129","Vince Carter","Jordan Sibert",1
"3130","Vince Carter","Daniel Hamilton",1
"3131","Vince Carter","Buddy Hield",1
"3132","Vince Carter","De'Aaron Fox",1
"3133","Vince Carter","Bogdan Bogdanovic",1
"3134","Vince Carter","Willie Cauley-Stein",1
"3135","Vince Carter","Justin Jackson",1
"3136","Vince Carter","Frank Mason",1
"3137","Vince Carter","Kosta Koufos",2
"3138","Vince Carter","Skal Labissiere",1
"3139","Vince Carter","Malachi Richardson",1
"3140","Vince Carter","Troy Williams",1
"3141","Vince Carter","Jarell Martin",2
"3142","Vince Carter","Troy Daniels",1
"3143","Vince Carter","Courtney Lee",2
"3144","Vince Carter","Jeff Green",1
"3145","Vince Carter","Hassan Whiteside",1
"3146","Vince Carter","Jon Leuer",1
"3147","Vince Carter","Kalin Lucas",1
"3148","Vince Carter","Quincy Pondexter",1
"3149","Vince Carter","Wayne Ellington",1
"3150","Vince Carter","Jae Crowder",2
"3151","Vince Carter","Dirk Nowitzki",3
"3152","Vince Carter","Devin Harris",2
"3153","Vince Carter","Jose Calderon",1
"3154","Vince Carter","Darren Collison",1
"3155","Vince Carter","Ian Mahinmi",1
"3156","Vince Carter","JJ Redick",2
"3157","Vince Carter","Ryan Anderson",3
"3158","Vince Carter","Dwight Howard",2
"3159","Tyler Dorsey","Omari Spellman",1
"3160","Tyler Dorsey","Alex Poythress",1
"3161","Tyler Dorsey","Miles Plumlee",2
"3162","Tyler Dorsey","Deyonta Davis",1
"3163","Tyler Dorsey","Justin Anderson",1
"3164","Tyler Dorsey","BJ Johnson",1
"3165","Tyler Dorsey","Jaylen Adams",1
"3166","Tyler Dorsey","Isaac Humphries",1
"3167","Tyler Dorsey","Jordan Sibert",1
"3168","Tyler Dorsey","Daniel Hamilton",1
"3169","Tyler Dorsey","Tyler Cavanaugh",1
"3170","Tyler Dorsey","Mike Muscala",1
"3171","Tyler Dorsey","Marco Belinelli",1
"3172","Tyler Dorsey","Dennis Schroder",1
"3173","Tyler Dorsey","Damion Lee",1
"3174","Omari Spellman","Alex Poythress",1
"3175","Omari Spellman","Miles Plumlee",1
"3176","Omari Spellman","Deyonta Davis",1
"3177","Omari Spellman","Justin Anderson",1
"3178","Omari Spellman","BJ Johnson",1
"3179","Omari Spellman","Jaylen Adams",1
"3180","Omari Spellman","Isaac Humphries",1
"3181","Omari Spellman","Jordan Sibert",1
"3182","Omari Spellman","Daniel Hamilton",1
"3183","Alex Poythress","Miles Plumlee",1
"3184","Alex Poythress","Deyonta Davis",1
"3185","Alex Poythress","Justin Anderson",1
"3186","Alex Poythress","BJ Johnson",1
"3187","Alex Poythress","Jaylen Adams",1
"3188","Alex Poythress","Isaac Humphries",1
"3189","Alex Poythress","Jordan Sibert",1
"3190","Alex Poythress","Daniel Hamilton",1
"3191","Alex Poythress","Lance Stephenson",1
"3192","Alex Poythress","Victor Oladipo",1
"3193","Alex Poythress","Bojan Bogdanovic",1
"3194","Alex Poythress","Domantas Sabonis",1
"3195","Alex Poythress","Myles Turner",1
"3196","Alex Poythress","Thaddeus Young",1
"3197","Alex Poythress","Darren Collison",1
"3198","Alex Poythress","Cory Joseph",1
"3199","Alex Poythress","TJ Leaf",1
"3200","Alex Poythress","Edmond Sumner",1
"3201","Alex Poythress","Ike Anigbogu",1
"3202","Alex Poythress","Glenn Robinson III",1
"3203","Alex Poythress","Jahlil Okafor",1
"3204","Alex Poythress","Joel Embiid",1
"3205","Alex Poythress","Robert Covington",1
"3206","Alex Poythress","Dario Saric",1
"3207","Alex Poythress","Richaun Holmes",1
"3208","Alex Poythress","Jerami Grant",1
"3209","Alex Poythress","Nerlens Noel",1
"3210","Alex Poythress","Jerryd Bayless",1
"3211","Alex Poythress","Chasson Randle",1
"3212","Miles Plumlee","Deyonta Davis",1
"3213","Miles Plumlee","Justin Anderson",1
"3214","Miles Plumlee","BJ Johnson",1
"3215","Miles Plumlee","Jaylen Adams",1
"3216","Miles Plumlee","Isaac Humphries",1
"3217","Miles Plumlee","Jordan Sibert",1
"3218","Miles Plumlee","Daniel Hamilton",1
"3219","Miles Plumlee","Tyler Cavanaugh",1
"3220","Miles Plumlee","Mike Muscala",1
"3221","Miles Plumlee","Marco Belinelli",1
"3222","Miles Plumlee","Dennis Schroder",1
"3223","Miles Plumlee","Damion Lee",1
"3224","Miles Plumlee","Michael Beasley",1
"3225","Miles Plumlee","Greg Monroe",2
"3226","Miles Plumlee","Gary Payton II",1
"3227","Miles Plumlee","Michael Carter-Williams",1
"3228","Miles Plumlee","Jerryd Bayless",1
"3229","Miles Plumlee","Goran Dragic",2
"3230","Miles Plumlee","Isaiah Thomas",1
"3231","Miles Plumlee","Gerald Green",3
"3232","Miles Plumlee","PJ Tucker",2
